1623068100000,36310.67000000,36400.00000000,36296.31000000,36341.39000000,302.15315000,1623068999999,10984596.67185441,8004,163.88408900,5958338.03068032,0
1623069000000,36333.45000000,36777.47000000,36308.13000000,36555.07000000,1391.55297800,1623069899999,50979434.37224939,24958,756.75993400,27720343.62965360,0
1623069900000,36555.07000000,36700.00000000,36534.35000000,36611.31000000,547.33361700,1623070799999,20046789.48325788,11289,263.84025900,9663619.86677608,0
1623070800000,36611.31000000,36726.00000000,36570.38000000,36607.44000000,630.41061000,1623071699999,23097720.75508778,12533,305.82474300,11205602.25196129,0
1623071700000,36607.45000000,36650.00000000,36453.19000000,36525.00000000,601.73634600,1623072599999,21993714.26496555,13628,279.81046500,10228445.32216319,0
1623072600000,36525.00000000,36554.82000000,36400.00000000,36463.64000000,507.82104800,1623073499999,18527757.84802444,11300,234.97496900,8572849.82613002,0
1623073500000,36463.63000000,36485.87000000,36257.56000000,36315.49000000,707.71703100,1623074399999,25739707.87430984,15312,309.81818800,11270262.60477843,0
1623074400000,36315.50000000,36316.51000000,36007.46000000,36124.64000000,1291.07485000,1623075299999,46640344.63601770,22305,633.82820100,22894235.58450091,0
1623075300000,36124.64000000,36135.00000000,35937.84000000,36072.03000000,1011.85577900,1623076199999,36473632.53961888,15793,400.94623500,14456435.24205386,0
1623076200000,36072.04000000,36079.74000000,35915.54000000,35986.10000000,768.96224000,1623077099999,27682880.94294105,15229,353.52395800,12726130.65433088,0
1623077100000,35986.10000000,36190.33000000,35860.50000000,36054.96000000,1041.57612400,1623077999999,37530020.51862929,17607,496.82821300,17901502.55844924,0
1623078000000,36054.96000000,36143.46000000,35950.00000000,36076.38000000,502.64472200,1623078899999,18105024.14757543,11728,277.73789000,10005930.83409905,0
1623078900000,36081.00000000,36126.02000000,36010.00000000,36073.76000000,360.03146500,1623079799999,12986124.54005346,9831,201.50381100,7268554.69558175,0
1623079800000,36073.77000000,36108.29000000,36000.09000000,36052.66000000,277.95710700,1623080699999,10021615.89136071,8447,127.76474700,4606929.08509067,0
1623080700000,36052.66000000,36092.90000000,35950.00000000,36035.51000000,423.72745900,1623081599999,15261236.75562832,10413,193.42579800,6966807.10759446,0
1623081600000,36035.35000000,36079.63000000,35903.54000000,35945.39000000,831.49325800,1623082499999,29927488.25151653,13757,429.89982500,15469871.69462799,0
